"player_name","pos","team","rank","ecr","sd","best","worst","player_positions","player_short_name","player_eligibility","player_page_url","player_filename","player_bye_week","player_owned_avg","player_ecr_delta","note","tag","recommendation","pos_rank","r2p_pts","year","pulled_at","source","player","fp_player_id","ros_points","ros_rank","ros_best_rank","ros_worst_rank","ros_avg_rank","ros_sd_rank","ros_ecr_vs_adp","fp_player_slug","team_clean","fp_key","ros_pos_rank"
"Brian Thomas Jr.","WR","JAC",5,5.4,0.8,4,6,"WR","B. Thomas Jr.","WR","https://www.fantasypros.com/nfl/players/brian-thomas-jr.php","brian-thomas-jr.php","8",99.6,-1,NA,NA,NA,"WR5","187.0",2025,"2025-09-09T18:09:55Z","fantasypros","Brian Thomas Jr.",23000,NA,5,4,6,NA,0.8,NA,"brian-thomas","jac","brian-thomas|WR|jac",5
"Puka Nacua","WR","LAR",6,6.6,1.85,3,8,"WR","P. Nacua","WR","https://www.fantasypros.com/nfl/players/puka-nacua.php","puka-nacua.php","8",99.8,NA,NA,NA,NA,"WR6","185.3",2025,"2025-09-09T18:09:55Z","fantasypros","Puka Nacua",23180,NA,6,3,8,NA,1.85,NA,"puka-nacua","lar","puka-nacua|WR|lar",6
"Malik Nabers","WR","NYG",7,7.6,1.36,6,10,"WR","M. Nabers","WR","https://www.fantasypros.com/nfl/players/malik-nabers.php","malik-nabers.php","14",99.7,NA,NA,NA,NA,"WR7","181.9",2025,"2025-09-09T18:09:55Z","fantasypros","Malik Nabers",25409,NA,7,6,10,NA,1.36,NA,"malik-nabers","nyg","malik-nabers|WR|nyg",7
"Drake London","WR","ATL",8,8,2.9,4,11,"WR","D. London","WR","https://www.fantasypros.com/nfl/players/drake-london.php","drake-london.php","5",99.6,4,NA,NA,NA,"WR8","176.8",2025,"2025-09-09T18:09:55Z","fantasypros","Drake London",23163,NA,8,4,11,NA,2.9,NA,"drake-london","atl","drake-london|WR|atl",8
"Amon-Ra St. Brown","WR","DET",9,8,1.41,6,10,"WR","A. St. Brown","WR","https://www.fantasypros.com/nfl/players/amonra-stbrown.php","amonra-stbrown.php","8",99.7,NA,NA,NA,NA,"WR9","173.4",2025,"2025-09-09T18:09:55Z","fantasypros","Amon-Ra St. Brown",19799,NA,9,6,10,NA,1.41,NA,"amon-ra-st-brown","det","amon-ra-st-brown|WR|det",9
"A.J. Brown","WR","PHI",10,10.4,2.33,9,15,"WR","A.J. Brown","WR","https://www.fantasypros.com/nfl/players/aj-brown.php","aj-brown.php","9",99.8,NA,NA,NA,NA,"WR10","168.3",2025,"2025-09-09T18:09:55Z","fantasypros","A.J. Brown",18218,NA,10,9,15,NA,2.33,NA,"a-j-brown","phi","a-j-brown|WR|phi",10
"Mike Evans","WR","TB",11,12.4,2.65,9,17,"WR","M. Evans","WR","https://www.fantasypros.com/nfl/players/mike-evans.php","mike-evans.php","9",99,-2,NA,NA,NA,"WR11","166.6",2025,"2025-09-09T18:09:55Z","fantasypros","Mike Evans",12119,NA,11,9,17,NA,2.65,NA,"mike-evans","tb","mike-evans|WR|tb",11
"Jaxon Smith-Njigba","WR","SEA",12,13,3.22,8,18,"WR","J. Smith-Njigba","WR","https://www.fantasypros.com/nfl/players/jaxon-smith-njigba.php","jaxon-smith-njigba.php","8",99.3,NA,NA,NA,NA,"WR12","164.9",2025,"2025-09-09T18:09:55Z","fantasypros","Jaxon Smith-Njigba",23070,NA,12,8,18,NA,3.22,NA,"jaxon-smith-njigba","sea","jaxon-smith-njigba|WR|sea",12
"Ladd McConkey","WR","LAC",13,13,1.79,11,16,"WR","L. McConkey","WR","https://www.fantasypros.com/nfl/players/ladd-mcconkey.php","ladd-mcconkey.php","12",99.5,NA,NA,NA,NA,"WR13","164.9",2025,"2025-09-09T18:09:55Z","fantasypros","Ladd McConkey",26122,NA,13,11,16,NA,1.79,NA,"ladd-mcconkey","lac","ladd-mcconkey|WR|lac",13
"Tee Higgins","WR","CIN",14,13.4,3.38,11,20,"WR","T. Higgins","WR","https://www.fantasypros.com/nfl/players/tee-higgins.php","tee-higgins.php","10",99.6,NA,NA,"buy",NA,"WR14","164.9",2025,"2025-09-09T18:09:55Z","fantasypros","Tee Higgins",19211,NA,14,11,20,NA,3.38,NA,"tee-higgins","cin","tee-higgins|WR|cin",14
"Garrett Wilson","WR","NYJ",15,16.8,1.33,15,19,"WR","G. Wilson","WR","https://www.fantasypros.com/nfl/players/garrett-wilson.php","garrett-wilson.php","9",98.6,NA,NA,NA,NA,"WR15","164.9",2025,"2025-09-09T18:09:55Z","fantasypros","Garrett Wilson",23072,NA,15,15,19,NA,1.33,NA,"garrett-wilson","nyj","garrett-wilson|WR|nyj",15
"Tetairoa McMillan","WR","CAR",16,17,1.79,15,20,"WR","T. McMillan","WR","https://www.fantasypros.com/nfl/players/tetairoa-mcmillan.php","tetairoa-mcmillan.php","14",95.8,8,NA,NA,NA,"WR16","161.5",2025,"2025-09-09T18:09:55Z","fantasypros","Tetairoa McMillan",25417,NA,16,15,20,NA,1.79,NA,"tetairoa-mcmillan","car","tetairoa-mcmillan|WR|car",16
"Marvin Harrison Jr.","WR","ARI",17,18,3.03,13,21,"WR","M. Harrison Jr.","WR","https://www.fantasypros.com/nfl/players/marvin-harrison-jr.php","marvin-harrison-jr.php","8",98.5,NA,NA,NA,NA,"WR17","158.1",2025,"2025-09-09T18:09:55Z","fantasypros","Marvin Harrison Jr.",23064,NA,17,13,21,NA,3.03,NA,"marvin-harrison","ari","marvin-harrison|WR|ari",17
"Davante Adams","WR","LAR",18,18.2,2.93,14,23,"WR","D. Adams","WR","https://www.fantasypros.com/nfl/players/davante-adams.php","davante-adams.php","8",98.5,NA,NA,NA,NA,"WR18","156.4",2025,"2025-09-09T18:09:55Z","fantasypros","Davante Adams",12123,NA,18,14,23,NA,2.93,NA,"davante-adams","lar","davante-adams|WR|lar",18
"Courtland Sutton","WR","DEN",19,19.6,5.24,13,26,"WR","C. Sutton","WR","https://www.fantasypros.com/nfl/players/courtland-sutton.php","courtland-sutton.php","12",96.1,NA,NA,NA,NA,"WR19","153.0",2025,"2025-09-09T18:09:55Z","fantasypros","Courtland Sutton",17253,NA,19,13,26,NA,5.24,NA,"courtland-sutton","den","courtland-sutton|WR|den",19
"Terry McLaurin","WR","WAS",20,19.6,3.44,14,24,"WR","T. McLaurin","WR","https://www.fantasypros.com/nfl/players/terry-mclaurin.php","terry-mclaurin.php","12",98.8,-3,NA,NA,NA,"WR20","149.6",2025,"2025-09-09T18:09:55Z","fantasypros","Terry McLaurin",18466,NA,20,14,24,NA,3.44,NA,"terry-mclaurin","was","terry-mclaurin|WR|was",20
"Jameson Williams","WR","DET",21,21,4.43,15,27,"WR","J. Williams","WR","https://www.fantasypros.com/nfl/players/jameson-williams.php","jameson-williams.php","8",94.8,NA,NA,NA,NA,"WR21","149.6",2025,"2025-09-09T18:09:55Z","fantasypros","Jameson Williams",23677,NA,21,15,27,NA,4.43,NA,"jameson-williams","det","jameson-williams|WR|det",21
"Tyreek Hill","WR","MIA",22,21.6,4.54,15,28,"WR","T. Hill","WR","https://www.fantasypros.com/nfl/players/tyreek-hill.php","tyreek-hill.php","12",99.1,-4,NA,"sell",NA,"WR22","147.9",2025,"2025-09-09T18:09:55Z","fantasypros","Tyreek Hill",15802,NA,22,15,28,NA,4.54,NA,"tyreek-hill","mia","tyreek-hill|WR|mia",22
"Calvin Ridley","WR","TEN",23,24.2,2.64,21,27,"WR","C. Ridley","WR","https://www.fantasypros.com/nfl/players/calvin-ridley.php","calvin-ridley.php","10",93.9,NA,"Buy low on Calvin Ridley. Saw a team-high 8 targets (28% target share) in Week 1, but the Broncos' strong pass defense shut him down. Expect a bounce back in Week 2.","buy",NA,"WR23","147.9",2025,"2025-09-09T18:09:55Z","fantasypros","Calvin Ridley",17258,NA,23,21,27,NA,2.64,NA,"calvin-ridley","ten","calvin-ridley|WR|ten",23
"George Pickens","WR","DAL",24,25.6,3.5,22,32,"WR","G. Pickens","WR","https://www.fantasypros.com/nfl/players/george-pickens.php","george-pickens.php","10",95.6,3,"Pickens opened up Week 1 with a total dud, but there's reason to believe there's more to come with the new Cowboys WR. It was his first game with Dak Prescott (who looked great) and ran a route on 90% of the dropbacks. Had he caught a pass that he had not been interfered with, his game log (3-30 on 4 targets) might have looked a lot different.","buy",NA,"WR24","147.9",2025,"2025-09-09T18:09:55Z","fantasypros","George Pickens",22963,NA,24,22,32,NA,3.5,NA,"george-pickens","dal","george-pickens|WR|dal",24
"Xavier Worthy","WR","KC",25,25.8,5.42,19,35,"WR","X. Worthy","WR","https://www.fantasypros.com/nfl/players/xavier-worthy.php","xavier-worthy.php","10",97,NA,NA,NA,NA,"WR25","147.9",2025,"2025-09-09T18:09:55Z","fantasypros","Xavier Worthy",23019,NA,25,19,35,NA,5.42,NA,"xavier-worthy","kc","xavier-worthy|WR|kc",25
"Ricky Pearsall","WR","SF",26,26.2,5.49,18,35,"WR","R. Pearsall","WR","https://www.fantasypros.com/nfl/players/ricky-pearsall.php","ricky-pearsall.php","14",89.7,NA,"SLICK RICK. The 49ers' second-year WR picked up right where he left off in 2024. He emerged as SF's No.1 WR in Week 1, hauling in 4 catches for 108 yards on 7 targets (20% target share and 140 iar yards on 4 deep targets). He also fell short of scoring on 2 end-zone targets. With George Kittle and Jauan Jennings dealing with injuries, Pearsall's second-year breakout looks like it cemented in stone.","buy",NA,"WR26","142.8",2025,"2025-09-09T18:09:55Z","fantasypros","Ricky Pearsall",26214,NA,26,18,35,NA,5.49,NA,"ricky-pearsall","sf","ricky-pearsall|WR|sf",26
"DK Metcalf","WR","PIT",27,26.6,2.73,23,31,"WR","DK Metcalf","WR","https://www.fantasypros.com/nfl/players/dk-metcalf.php","dk-metcalf.php","5",98,-6,NA,NA,NA,"WR27","142.8",2025,"2025-09-09T18:09:55Z","fantasypros","DK Metcalf",18219,NA,27,23,31,NA,2.73,NA,"dk-metcalf","pit","dk-metcalf|WR|pit",27
"Emeka Egbuka","WR","TB",28,27.6,6.53,19,37,"WR","E. Egbuka","WR","https://www.fantasypros.com/nfl/players/emeka-egbuka.php","emeka-egbuka.php","9",91.4,4,NA,NA,NA,"WR28","141.1",2025,"2025-09-09T18:09:55Z","fantasypros","Emeka Egbuka",23062,NA,28,19,37,NA,6.53,NA,"emeka-egbuka","tb","emeka-egbuka|WR|tb",28
"DeVonta Smith","WR","PHI",29,28.6,4.03,22,34,"WR","D. Smith","WR","https://www.fantasypros.com/nfl/players/devonta-smith.php","devonta-smith.php","9",96.4,NA,NA,NA,NA,"WR29","141.1",2025,"2025-09-09T18:09:55Z","fantasypros","DeVonta Smith",19222,NA,29,22,34,NA,4.03,NA,"devonta-smith","phi","devonta-smith|WR|phi",29
"DJ Moore","WR","CHI",30,30,1.1,29,32,"WR","DJ Moore","WR","https://www.fantasypros.com/nfl/players/dj-moore-wr.php","dj-moore-wr.php","5",96.2,-4,NA,NA,NA,"WR30","136.0",2025,"2025-09-09T18:09:55Z","fantasypros","DJ Moore",17265,NA,30,29,32,NA,1.1,NA,"dj-moore","chi","dj-moore|WR|chi",30
"Zay Flowers","WR","BAL",31,30.6,1.85,28,33,"WR","Z. Flowers","WR","https://www.fantasypros.com/nfl/players/zay-flowers.php","zay-flowers.php","7",96.7,-4,NA,NA,NA,"WR31","132.6",2025,"2025-09-09T18:09:55Z","fantasypros","Zay Flowers",22916,NA,31,28,33,NA,1.85,NA,"zay-flowers","bal","zay-flowers|WR|bal",31
"Jaylen Waddle","WR","MIA",32,31.4,6.41,23,40,"WR","J. Waddle","WR","https://www.fantasypros.com/nfl/players/jaylen-waddle.php","jaylen-waddle.php","12",95,NA,NA,NA,NA,"WR32","132.6",2025,"2025-09-09T18:09:55Z","fantasypros","Jaylen Waddle",19790,NA,32,23,40,NA,6.41,NA,"jaylen-waddle","mia","jaylen-waddle|WR|mia",32
"Travis Hunter","WR","JAC",33,32.2,3.19,29,38,"WR","T. Hunter","WR,CB","https://www.fantasypros.com/nfl/players/travis-hunter.php","travis-hunter.php","8",93.7,NA,NA,NA,NA,"WR33","129.2",2025,"2025-09-09T18:09:55Z","fantasypros","Travis Hunter",26034,NA,33,29,38,NA,3.19,NA,"travis-hunter","jac","travis-hunter|WR|jac",33
"Deebo Samuel Sr.","WR","WAS",34,33.8,6.11,25,44,"WR","D. Samuel Sr.","WR","https://www.fantasypros.com/nfl/players/deebo-samuel.php","deebo-samuel.php","12",90.2,NA,"Deebo Samuel operated as the Commanders' slot hammer in Kliff Kingsbury's debut: He finished Week 1 with 10 targets, 7 receptions and 77 yards, plus 1 rush for 19 yards and a TD.

78% routes and 76% slot rate in an offensive game plan built around him early.

Deebo had a monster Week 1, but he has a long injury history, making him a prime Sell-High candidate, especially as Terry McLaurin gets fully back up to speed off his long training camp holdout.","sell",NA,"WR34","127.5",2025,"2025-09-09T18:09:55Z","fantasypros","Deebo Samuel Sr.",18244,NA,34,25,44,NA,6.11,NA,"deebo-samuel","was","deebo-samuel|WR|was",34
"Rome Odunze","WR","CHI",35,36.6,3.56,31,42,"WR","R. Odunze","WR","https://www.fantasypros.com/nfl/players/rome-odunze.php","rome-odunze.php","5",91.7,-5,NA,NA,NA,"WR35","125.8",2025,"2025-09-09T18:09:55Z","fantasypros","Rome Odunze",25411,NA,35,31,42,NA,3.56,NA,"rome-odunze","chi","rome-odunze|WR|chi",35
"Jerry Jeudy","WR","CLE",36,37.4,0.49,37,38,"WR","J. Jeudy","WR","https://www.fantasypros.com/nfl/players/jerry-jeudy.php","jerry-jeudy.php","9",92.8,NA,NA,NA,NA,"WR36","124.1",2025,"2025-09-09T18:09:55Z","fantasypros","Jerry Jeudy",19201,NA,36,37,38,NA,0.49,NA,"jerry-jeudy","cle","jerry-jeudy|WR|cle",36
"Rashee Rice","WR","KC",37,37.6,5.46,30,47,"WR","R. Rice","WR","https://www.fantasypros.com/nfl/players/rashee-rice.php","rashee-rice.php","10",90.6,NA,NA,NA,NA,"WR37","124.1",2025,"2025-09-09T18:09:55Z","fantasypros","Rashee Rice",23113,NA,37,30,47,NA,5.46,NA,"rashee-rice","kc","rashee-rice|WR|kc",37
"Matthew Golden","WR","GB",38,37.8,5.49,33,48,"WR","M. Golden","WR","https://www.fantasypros.com/nfl/players/matthew-golden.php","matthew-golden.php","5",90.3,5,NA,NA,NA,"WR38","124.1",2025,"2025-09-09T18:09:55Z","fantasypros","Matthew Golden",26024,NA,38,33,48,NA,5.49,NA,"matthew-golden","gb","matthew-golden|WR|gb",38
"Chris Olave","WR","NO",39,38.8,4.71,30,44,"WR","C. Olave","WR","https://www.fantasypros.com/nfl/players/chris-olave.php","chris-olave.php","11",91,NA,NA,NA,NA,"WR39","120.7",2025,"2025-09-09T18:09:55Z","fantasypros","Chris Olave",20111,NA,39,30,44,NA,4.71,NA,"chris-olave","no","chris-olave|WR|no",39
"Stefon Diggs","WR","NE",40,39.6,4.22,34,46,"WR","S. Diggs","WR","https://www.fantasypros.com/nfl/players/stefon-diggs.php","stefon-diggs.php","14",90.2,6,NA,NA,NA,"WR40","120.7",2025,"2025-09-09T18:09:55Z","fantasypros","Stefon Diggs",13981,NA,40,34,46,NA,4.22,NA,"stefon-diggs","ne","stefon-diggs|WR|ne",40
"Keon Coleman","WR","BUF",41,40.6,3.56,34,44,"WR","K. Coleman","WR","https://www.fantasypros.com/nfl/players/keon-coleman.php","keon-coleman.php","7",74.1,NA,"Keon Coleman didn't wait long to break out in Year 2. After a slow 1st half, Coleman erupted for 11 targets (team-high 24% target share), 8 receptions, 112 yards and 1 TD. He played 88% snaps and ran routes on 83% of dropbacks, operating as Buffalo's No. 1 WR. He led the team in air yards (144, 33% share) and red-zone targets (2).","buy",NA,"WR41","119.0",2025,"2025-09-09T18:09:55Z","fantasypros","Keon Coleman",26019,NA,41,34,44,NA,3.56,NA,"keon-coleman","buf","keon-coleman|WR|buf",41
"Jakobi Meyers","WR","LV",42,41.4,2.06,39,44,"WR","J. Meyers","WR","https://www.fantasypros.com/nfl/players/jakobi-meyers.php","jakobi-meyers.php","8",90,NA,NA,NA,NA,"WR42","117.3",2025,"2025-09-09T18:09:55Z","fantasypros","Jakobi Meyers",18598,NA,42,39,44,NA,2.06,NA,"jakobi-meyers","lv","jakobi-meyers|WR|lv",42
"Jordan Addison","WR","MIN",43,41.8,3.25,39,48,"WR","J. Addison","WR","https://www.fantasypros.com/nfl/players/jordan-addison.php","jordan-addison.php","6",84.3,NA,NA,NA,NA,"WR43","117.3",2025,"2025-09-09T18:09:55Z","fantasypros","Jordan Addison",23107,NA,43,39,48,NA,3.25,NA,"jordan-addison","min","jordan-addison|WR|min",43
"Jauan Jennings","WR","SF",44,43.8,1.6,41,45,"WR","J. Jennings","WR","https://www.fantasypros.com/nfl/players/jauan-jennings.php","jauan-jennings.php","14",82.3,NA,NA,NA,NA,"WR44","117.3",2025,"2025-09-09T18:09:55Z","fantasypros","Jauan Jennings",19590,NA,44,41,45,NA,1.6,NA,"jauan-jennings","sf","jauan-jennings|WR|sf",44
"Jayden Reed","WR","GB",45,44.6,5.95,33,50,"WR","J. Reed","WR","https://www.fantasypros.com/nfl/players/jayden-reed.php","jayden-reed.php","5",69.3,NA,NA,NA,NA,"WR45","117.3",2025,"2025-09-09T18:09:55Z","fantasypros","Jayden Reed",23020,NA,45,33,50,NA,5.95,NA,"jayden-reed","gb","jayden-reed|WR|gb",45
"Keenan Allen","WR","LAC",46,45.2,5.6,36,52,"WR","K. Allen","WR","https://www.fantasypros.com/nfl/players/keenan-allen.php","keenan-allen.php","12",62.1,14,NA,NA,NA,"WR46","117.3",2025,"2025-09-09T18:09:55Z","fantasypros","Keenan Allen",11616,NA,46,36,52,NA,5.6,NA,"keenan-allen","lac","keenan-allen|WR|lac",46
"Michael Pittman Jr.","WR","IND",47,48.6,4.96,41,55,"WR","M. Pittman Jr.","WR","https://www.fantasypros.com/nfl/players/michael-pittman.php","michael-pittman.php","11",79.9,NA,NA,NA,NA,"WR47","115.6",2025,"2025-09-09T18:09:55Z","fantasypros","Michael Pittman Jr.",19278,NA,47,41,55,NA,4.96,NA,"michael-pittman","ind","michael-pittman|WR|ind",47
"Khalil Shakir","WR","BUF",48,48.6,1.5,46,50,"WR","K. Shakir","WR","https://www.fantasypros.com/nfl/players/khalil-shakir.php","khalil-shakir.php","7",82.1,NA,NA,NA,NA,"WR48","115.6",2025,"2025-09-09T18:09:55Z","fantasypros","Khalil Shakir",23748,NA,48,46,50,NA,1.5,NA,"khalil-shakir","buf","khalil-shakir|WR|buf",48
"Marvin Mims Jr.","WR","DEN",49,51.8,4.45,45,58,"WR","M. Mims Jr.","WR","https://www.fantasypros.com/nfl/players/marvin-mims.php","marvin-mims.php","12",46.4,NA,"Mims operated as the WR3 for the Broncos behind Troy Franklin in Week 1. Alas, the full-time preseason usage did not carry over, and that makes Mims a no-go for fantasy purposes unless something else changes. Just 3 targets going 3-for-12 with only 53% snaps and 50% route participation. Firmly the WR3 right now; the role didn't expand from preseason.","sell",NA,"WR49","115.6",2025,"2025-09-09T18:09:55Z","fantasypros","Marvin Mims Jr.",23080,NA,49,45,58,NA,4.45,NA,"marvin-mims","den","marvin-mims|WR|den",49
"Darnell Mooney","WR","ATL",50,52,4.94,44,59,"WR","D. Mooney","WR","https://www.fantasypros.com/nfl/players/darnell-mooney.php","darnell-mooney.php","5",61.4,NA,NA,NA,NA,"WR50","110.5",2025,"2025-09-09T18:09:55Z","fantasypros","Darnell Mooney",19810,NA,50,44,59,NA,4.94,NA,"darnell-mooney","atl","darnell-mooney|WR|atl",50
"Josh Downs","WR","IND",51,52.4,5.57,43,59,"WR","J. Downs","WR","https://www.fantasypros.com/nfl/players/josh-downs.php","josh-downs.php","11",71.1,NA,NA,NA,NA,"WR51","108.8",2025,"2025-09-09T18:09:55Z","fantasypros","Josh Downs",24706,NA,51,43,59,NA,5.57,NA,"josh-downs","ind","josh-downs|WR|ind",51
"Cedric Tillman","WR","CLE",52,54,7.07,43,62,"WR","C. Tillman","WR","https://www.fantasypros.com/nfl/players/cedric-tillman.php","cedric-tillman.php","9",34.9,NA,NA,"buy",NA,"WR52","108.8",2025,"2025-09-09T18:09:55Z","fantasypros","Cedric Tillman",25287,NA,52,43,62,NA,7.07,NA,"cedric-tillman","cle","cedric-tillman|WR|cle",52
"Jayden Higgins","WR","HOU",53,54.4,5.16,46,61,"WR","J. Higgins","WR","https://www.fantasypros.com/nfl/players/jayden-higgins.php","jayden-higgins.php","6",54.9,NA,NA,NA,NA,"WR53","107.1",2025,"2025-09-09T18:09:55Z","fantasypros","Jayden Higgins",27077,NA,53,46,61,NA,5.16,NA,"jayden-higgins","hou","jayden-higgins|WR|hou",53
"Chris Godwin Jr.","WR","TB",54,55.6,5.5,49,61,"WR","C. Godwin Jr.","WR","https://www.fantasypros.com/nfl/players/chris-godwin.php","chris-godwin.php","9",76.4,-9,NA,NA,NA,"WR54","105.4",2025,"2025-09-09T18:09:55Z","fantasypros","Chris Godwin Jr.",16406,NA,54,49,61,NA,5.5,NA,"chris-godwin","tb","chris-godwin|WR|tb",54
"Cooper Kupp","WR","SEA",55,56,7.29,47,65,"WR","C. Kupp","WR","https://www.fantasypros.com/nfl/players/cooper-kupp.php","cooper-kupp.php","8",87.9,NA,NA,NA,NA,"WR55","98.6",2025,"2025-09-09T18:09:55Z","fantasypros","Cooper Kupp",16433,NA,55,47,65,NA,7.29,NA,"cooper-kupp","sea","cooper-kupp|WR|sea",55
"Christian Kirk","WR","HOU",56,56,3.16,51,60,"WR","C. Kirk","WR","https://www.fantasypros.com/nfl/players/christian-kirk.php","christian-kirk.php","6",39.4,NA,NA,NA,NA,"WR56","98.6",2025,"2025-09-09T18:09:55Z","fantasypros","Christian Kirk",17268,NA,56,51,60,NA,3.16,NA,"christian-kirk","hou","christian-kirk|WR|hou",56
"Rashod Bateman","WR","BAL",57,56.6,3.98,52,64,"WR","R. Bateman","WR","https://www.fantasypros.com/nfl/players/rashod-bateman.php","rashod-bateman.php","7",40.9,NA,NA,NA,NA,"WR57","96.9",2025,"2025-09-09T18:09:55Z","fantasypros","Rashod Bateman",19794,NA,57,52,64,NA,3.98,NA,"rashod-bateman","bal","rashod-bateman|WR|bal",57
"Rashid Shaheed","WR","NO",58,57.2,4.62,53,66,"WR","R. Shaheed","WR","https://www.fantasypros.com/nfl/players/rashid-shaheed.php","rashid-shaheed.php","11",70.6,NA,NA,NA,NA,"WR58","95.2",2025,"2025-09-09T18:09:55Z","fantasypros","Rashid Shaheed",24687,NA,58,53,66,NA,4.62,NA,"rashid-shaheed","no","rashid-shaheed|WR|no",58
"Joshua Palmer","WR","BUF",59,58,4.47,51,63,"WR","J. Palmer","WR","https://www.fantasypros.com/nfl/players/josh-palmer.php","josh-palmer.php","7",23.6,NA,NA,NA,NA,"WR59","95.2",2025,"2025-09-09T18:09:55Z","fantasypros","Joshua Palmer",22845,NA,59,51,63,NA,4.47,NA,"joshua-palmer","buf","joshua-palmer|WR|buf",59
"Marquise Brown","WR","KC",60,60.2,7.03,47,68,"WR","M. Brown","WR","https://www.fantasypros.com/nfl/players/marquise-brown.php","marquise-brown.php","10",35.9,NA,NA,NA,NA,"WR60","93.5",2025,"2025-09-09T18:09:55Z","fantasypros","Marquise Brown",18226,NA,60,47,68,NA,7.03,NA,"marquise-brown","kc","marquise-brown|WR|kc",60
"Brandon Aiyuk","WR","SF",61,60.6,3.26,57,65,"WR","B. Aiyuk","WR","https://www.fantasypros.com/nfl/players/brandon-aiyuk.php","brandon-aiyuk.php","14",53.4,-6,NA,NA,NA,"WR61","91.8",2025,"2025-09-09T18:09:55Z","fantasypros","Brandon Aiyuk",19252,NA,61,57,65,NA,3.26,NA,"brandon-aiyuk","sf","brandon-aiyuk|WR|sf",61
"Luther Burden III","WR","CHI",62,61.2,5.91,55,72,"WR","L. Burden III","WR","https://www.fantasypros.com/nfl/players/luther-burden-iii.php","luther-burden-iii.php","5",28.6,NA,NA,NA,NA,"WR62","91.8",2025,"2025-09-09T18:09:55Z","fantasypros","Luther Burden III",27016,NA,62,55,72,NA,5.91,NA,"luther-burden","chi","luther-burden|WR|chi",62
"DeMario Douglas","WR","NE",63,61.6,4.96,53,66,"WR","D. Douglas","WR","https://www.fantasypros.com/nfl/players/demario-douglas.php","demario-douglas.php","14",20.7,NA,NA,NA,NA,"WR63","90.1",2025,"2025-09-09T18:09:55Z","fantasypros","DeMario Douglas",25304,NA,63,53,66,NA,4.96,NA,"demario-douglas","ne","demario-douglas|WR|ne",63
"Romeo Doubs","WR","GB",64,64.8,5.91,60,76,"WR","R. Doubs","WR","https://www.fantasypros.com/nfl/players/romeo-doubs.php","romeo-doubs.php","5",17.9,NA,"Doubs led the Packers WRs in routes runs , air yards and receiving yards in Week 1. He also went 0-2 on his targets in the red zone. If he maintains his role atop the Packers' WR depth chart in terms of usage, Doubs might be the Pack's most consistent WR option.","buy",NA,"WR64","88.4",2025,"2025-09-09T18:09:55Z","fantasypros","Romeo Doubs",23794,NA,64,60,76,NA,5.91,NA,"romeo-doubs","gb","romeo-doubs|WR|gb",64
"Quentin Johnston","WR","LAC",65,65,13.68,46,82,"WR","Q. Johnston","WR","https://www.fantasypros.com/nfl/players/quentin-johnston.php","quentin-johnston.php","12",9,NA,NA,NA,NA,"WR65","88.4",2025,"2025-09-09T18:09:55Z","fantasypros","Quentin Johnston",23123,NA,65,46,82,NA,13.68,NA,"quentin-johnston","lac","quentin-johnston|WR|lac",65
"Xavier Legette","WR","CAR",66,66.4,3.5,61,71,"WR","X. Legette","WR","https://www.fantasypros.com/nfl/players/xavier-legette.php","xavier-legette.php","14",37.5,NA,NA,NA,NA,"WR66","88.4",2025,"2025-09-09T18:09:55Z","fantasypros","Xavier Legette",26136,NA,66,61,71,NA,3.5,NA,"xavier-legette","car","xavier-legette|WR|car",66
"Adam Thielen","WR","MIN",67,66.8,7.41,56,79,"WR","A. Thielen","WR","https://www.fantasypros.com/nfl/players/adam-thielen.php","adam-thielen.php","6",40.7,NA,NA,NA,NA,"WR67","83.3",2025,"2025-09-09T18:09:55Z","fantasypros","Adam Thielen",13429,NA,67,56,79,NA,7.41,NA,"adam-thielen","min","adam-thielen|WR|min",67
"Isaac TeSlaa","WR","DET",68,68.2,8.98,53,76,"WR","I. TeSlaa","WR","https://www.fantasypros.com/nfl/players/isaac-teslaa.php","isaac-teslaa.php","8",14.1,11,NA,NA,NA,"WR68","81.6",2025,"2025-09-09T18:09:55Z","fantasypros","Isaac TeSlaa",27446,NA,68,53,76,NA,8.98,NA,"isaac-teslaa","det","isaac-teslaa|WR|det",68
"Elic Ayomanor","WR","TEN",69,69.8,2.99,66,74,"WR","E. Ayomanor","WR","https://www.fantasypros.com/nfl/players/elic-ayomanor.php","elic-ayomanor.php","10",11.2,NA,NA,NA,NA,"WR69","81.6",2025,"2025-09-09T18:09:55Z","fantasypros","Elic Ayomanor",27059,NA,69,66,74,NA,2.99,NA,"elic-ayomanor","ten","elic-ayomanor|WR|ten",69
"Jalen Coker","WR","CAR",70,70.2,8.13,62,81,"WR","J. Coker","WR","https://www.fantasypros.com/nfl/players/jalen-coker.php","jalen-coker.php","14",11.1,NA,NA,NA,NA,"WR70","79.9",2025,"2025-09-09T18:09:55Z","fantasypros","Jalen Coker",26403,NA,70,62,81,NA,8.13,NA,"jalen-coker","car","jalen-coker|WR|car",70
"Wan'Dale Robinson","WR","NYG",71,72.6,4.22,67,80,"WR","W. Robinson","WR","https://www.fantasypros.com/nfl/players/wandale-robinson.php","wandale-robinson.php","14",25.7,NA,NA,NA,NA,"WR71","78.2",2025,"2025-09-09T18:09:55Z","fantasypros","Wan'Dale Robinson",22985,NA,71,67,80,NA,4.22,NA,"wan-dale-robinson","nyg","wan-dale-robinson|WR|nyg",71
